customer_id,age,tenure_months,monthly_charges,total_charges,num_services,contract_type,payment_method,internet_service,churned
CUST_001051,50,5,149.19,675.42,2,month-to-month,bank_transfer,No,1
CUST_001052,52,29,55.61,1662.39,4,one-year,credit_card,DSL,0
CUST_001053,48,19,49.67,1008.21,1,one-year,electronic_check,Fiber optic,0
CUST_001054,36,10,157.41,1506.21,5,month-to-month,mailed_check,DSL,0
CUST_001055,34,58,64.22,3693.98,3,two-year,electronic_check,DSL,0
CUST_001056,44,1,49.66,100.0,3,month-to-month,electronic_check,Fiber optic,1
CUST_001057,62,9,100.81,918.33,3,month-to-month,mailed_check,Fiber optic,1
CUST_001058,53,1,139.92,259.64,4,month-to-month,bank_transfer,DSL,1
CUST_001059,39,34,15.0,432.9,1,month-to-month,credit_card,No,0
CUST_001060,56,29,57.81,1776.59,4,one-year,electronic_check,DSL,0
CUST_001061,18,9,127.64,1070.61,6,month-to-month,bank_transfer,Fiber optic,0
CUST_001062,62,27,40.84,1017.86,4,month-to-month,electronic_check,Fiber optic,0
CUST_001063,18,12,23.13,359.44,1,month-to-month,electronic_check,Fiber optic,0
CUST_001064,39,33,111.27,3764.2,3,month-to-month,electronic_check,DSL,1
CUST_001065,28,14,152.49,2219.97,1,two-year,electronic_check,Fiber optic,0
CUST_001066,25,12,79.7,824.78,5,two-year,mailed_check,Fiber optic,0
CUST_001067,62,65,151.25,9784.37,3,month-to-month,bank_transfer,DSL,1
CUST_001068,37,6,95.62,656.02,2,month-to-month,bank_transfer,DSL,1
CUST_001069,50,3,37.32,116.1,4,two-year,mailed_check,DSL,1
CUST_001070,44,21,168.1,3422.67,4,month-to-month,electronic_check,DSL,1
CUST_001071,52,72,74.15,5384.84,6,month-to-month,electronic_check,DSL,0
CUST_001072,46,11,35.37,317.62,3,month-to-month,credit_card,DSL,1
CUST_001073,25,1,94.72,274.18,2,month-to-month,credit_card,Fiber optic,1
CUST_001074,59,9,75.11,830.51,1,two-year,credit_card,DSL,1
CUST_001075,37,16,15.0,300.41,3,one-year,electronic_check,DSL,0
CUST_001076,21,4,16.25,201.1,3,two-year,credit_card,DSL,0
CUST_001077,38,25,82.36,2065.43,4,month-to-month,electronic_check,Fiber optic,0
CUST_001078,67,72,136.16,9880.15,3,month-to-month,electronic_check,DSL,1
CUST_001079,57,14,91.59,1430.08,4,two-year,electronic_check,Fiber optic,0
CUST_001080,39,10,159.76,1622.11,1,two-year,electronic_check,Fiber optic,1
CUST_001081,39,12,52.96,609.96,1,one-year,credit_card,Fiber optic,0
CUST_001082,40,2,41.61,100.0,3,month-to-month,electronic_check,DSL,1
CUST_001083,76,51,31.07,1576.39,2,one-year,mailed_check,Fiber optic,0
CUST_001084,50,12,56.94,765.58,3,month-to-month,mailed_check,DSL,0
CUST_001085,51,11,66.54,826.51,2,month-to-month,credit_card,No,0
CUST_001086,60,25,129.95,3299.16,3,one-year,mailed_check,Fiber optic,0
CUST_001087,48,14,135.75,1846.31,3,one-year,mailed_check,Fiber optic,1
CUST_001088,41,25,141.77,3346.6,1,one-year,credit_card,No,1
CUST_001089,42,1,40.04,100.0,1,one-year,credit_card,Fiber optic,1
CUST_001090,43,40,131.15,5215.73,2,month-to-month,mailed_check,DSL,1
CUST_001091,44,67,42.67,2827.75,4,month-to-month,bank_transfer,DSL,0
CUST_001092,55,25,31.81,857.07,3,one-year,electronic_check,Fiber optic,0
CUST_001093,45,72,131.49,9666.13,1,month-to-month,bank_transfer,No,1
CUST_001094,55,3,113.29,352.23,5,month-to-month,electronic_check,No,1
CUST_001095,43,15,41.92,607.06,3,month-to-month,electronic_check,Fiber optic,0
CUST_001096,46,22,85.63,1857.88,2,month-to-month,electronic_check,DSL,1
CUST_001097,18,20,64.23,1297.14,2,two-year,electronic_check,Fiber optic,0
CUST_001098,58,12,131.76,1498.35,2,month-to-month,electronic_check,Fiber optic,1
CUST_001099,50,9,86.65,791.86,1,month-to-month,mailed_check,Fiber optic,0
CUST_001100,59,3,154.43,508.36,1,one-year,electronic_check,Fiber optic,1
CUST_001101,18,11,15.0,185.97,5,month-to-month,electronic_check,Fiber optic,1
CUST_001102,76,4,84.35,383.16,5,two-year,electronic_check,No,1
CUST_001103,42,31,100.04,3144.75,1,month-to-month,credit_card,Fiber optic,1
CUST_001104,61,5,95.13,298.45,1,two-year,mailed_check,DSL,1
CUST_001105,29,1,76.94,140.63,2,month-to-month,electronic_check,DSL,1
CUST_001106,54,19,103.75,1904.06,2,month-to-month,electronic_check,No,0
CUST_001107,29,21,118.88,2386.8,4,month-to-month,credit_card,Fiber optic,1
CUST_001108,35,49,149.09,7194.75,2,month-to-month,credit_card,DSL,1
CUST_001109,73,20,137.21,2787.45,5,two-year,electronic_check,Fiber optic,0
CUST_001110,42,10,144.31,1420.87,3,month-to-month,electronic_check,No,1
CUST_001111,48,38,93.82,3396.82,2,one-year,credit_card,No,0
CUST_001112,58,18,124.09,2281.35,4,month-to-month,electronic_check,Fiber optic,1
CUST_001113,52,1,60.92,100.0,4,two-year,mailed_check,DSL,1
CUST_001114,47,20,58.58,1185.49,2,one-year,electronic_check,Fiber optic,0
CUST_001115,50,57,52.91,3039.88,1,month-to-month,electronic_check,DSL,0
CUST_001116,80,12,102.48,1318.38,5,month-to-month,bank_transfer,No,0
CUST_001117,44,8,67.05,714.59,2,one-year,bank_transfer,DSL,1
CUST_001118,48,3,151.04,316.65,3,month-to-month,electronic_check,Fiber optic,1
CUST_001119,60,3,49.46,143.13,1,month-to-month,mailed_check,Fiber optic,1
CUST_001120,61,13,35.46,433.37,5,one-year,bank_transfer,Fiber optic,0
CUST_001121,62,21,82.84,1782.94,3,two-year,electronic_check,Fiber optic,0
CUST_001122,54,2,43.39,108.34,3,two-year,credit_card,DSL,0
CUST_001123,27,67,24.63,1615.18,1,one-year,electronic_check,Fiber optic,1
CUST_001124,69,33,46.36,1485.89,6,month-to-month,electronic_check,DSL,1
CUST_001125,27,21,76.76,1500.39,2,two-year,electronic_check,DSL,0
CUST_001126,49,42,72.62,3148.87,4,month-to-month,credit_card,No,1
CUST_001127,33,2,136.7,319.32,3,month-to-month,bank_transfer,Fiber optic,1
CUST_001128,44,15,109.98,1741.53,1,two-year,credit_card,Fiber optic,1
CUST_001129,49,23,64.13,1443.93,3,month-to-month,electronic_check,Fiber optic,1
CUST_001130,49,42,44.55,1805.52,3,month-to-month,credit_card,Fiber optic,1
CUST_001131,51,36,64.13,2200.96,1,one-year,bank_transfer,Fiber optic,0
CUST_001132,69,7,123.7,901.79,5,month-to-month,bank_transfer,Fiber optic,0
CUST_001133,51,67,15.78,953.31,2,month-to-month,electronic_check,No,1
CUST_001134,41,3,33.86,286.44,8,month-to-month,credit_card,Fiber optic,1
CUST_001135,59,49,135.79,6523.1,5,month-to-month,credit_card,Fiber optic,0
CUST_001136,62,72,88.35,6388.34,3,two-year,bank_transfer,Fiber optic,0
CUST_001137,26,4,46.46,342.52,2,month-to-month,electronic_check,DSL,1
CUST_001138,53,30,61.15,1894.38,1,month-to-month,electronic_check,Fiber optic,1
CUST_001139,55,1,137.5,155.06,2,month-to-month,credit_card,No,1
CUST_001140,40,12,121.34,1359.27,6,one-year,mailed_check,DSL,0
CUST_001141,65,17,127.95,2037.0,4,one-year,credit_card,DSL,1
CUST_001142,42,20,87.25,1822.06,3,month-to-month,mailed_check,Fiber optic,0
CUST_001143,46,65,91.14,6074.69,4,month-to-month,electronic_check,DSL,0
CUST_001144,42,26,138.92,3567.95,2,one-year,credit_card,No,1
CUST_001145,45,15,153.13,2183.04,2,month-to-month,credit_card,DSL,0
CUST_001146,28,39,36.83,1190.55,2,month-to-month,bank_transfer,DSL,1
CUST_001147,23,72,119.32,8493.23,3,month-to-month,bank_transfer,Fiber optic,0
CUST_001148,68,1,68.51,100.0,3,month-to-month,bank_transfer,DSL,1
CUST_001149,32,72,38.75,2950.02,5,two-year,bank_transfer,Fiber optic,0
CUST_001150,30,2,89.16,245.64,5,two-year,bank_transfer,Fiber optic,1
CUST_001151,18,40,55.52,2251.5,2,one-year,mailed_check,Fiber optic,0
CUST_001152,35,7,149.54,1006.79,1,two-year,credit_card,Fiber optic,1
CUST_001153,25,3,29.62,100.0,1,one-year,bank_transfer,DSL,0
CUST_001154,69,13,93.91,1361.39,3,two-year,mailed_check,DSL,1
CUST_001155,60,24,140.32,3387.68,2,month-to-month,credit_card,DSL,1
CUST_001156,34,11,140.59,1336.21,5,month-to-month,bank_transfer,DSL,1
CUST_001157,78,1,43.26,100.0,2,one-year,credit_card,Fiber optic,1
CUST_001158,59,21,76.42,1518.99,2,one-year,electronic_check,DSL,0
CUST_001159,40,55,93.17,5069.9,5,month-to-month,credit_card,Fiber optic,0
CUST_001160,18,11,25.14,332.88,7,month-to-month,electronic_check,DSL,1
CUST_001161,79,5,151.17,745.1,4,month-to-month,credit_card,Fiber optic,1
CUST_001162,24,14,130.36,1817.4,5,month-to-month,mailed_check,DSL,1
CUST_001163,20,1,35.22,166.56,3,month-to-month,electronic_check,DSL,1
CUST_001164,60,41,44.1,1738.65,5,month-to-month,electronic_check,Fiber optic,1
CUST_001165,80,42,15.0,816.42,2,two-year,bank_transfer,Fiber optic,0
CUST_001166,65,21,137.65,2823.54,6,one-year,electronic_check,Fiber optic,0
CUST_001167,53,10,45.16,460.47,2,two-year,credit_card,No,0
CUST_001168,53,38,93.07,3508.45,1,two-year,credit_card,Fiber optic,1
CUST_001169,57,19,72.65,1392.7,1,month-to-month,electronic_check,Fiber optic,1
CUST_001170,56,41,104.3,4320.73,8,month-to-month,electronic_check,DSL,1
CUST_001171,49,23,46.98,1123.83,5,month-to-month,mailed_check,DSL,0
CUST_001172,46,36,38.15,1298.05,4,two-year,electronic_check,Fiber optic,1
CUST_001173,44,21,146.23,2958.61,1,month-to-month,credit_card,DSL,0
CUST_001174,33,12,127.97,1785.96,6,one-year,mailed_check,DSL,0
CUST_001175,40,72,116.52,8341.15,1,month-to-month,bank_transfer,DSL,0
CUST_001176,19,18,15.0,339.92,5,two-year,electronic_check,DSL,0
CUST_001177,43,22,56.09,1073.27,2,month-to-month,credit_card,Fiber optic,1
CUST_001178,30,5,125.85,601.31,6,two-year,bank_transfer,DSL,0
CUST_001179,28,23,60.62,1381.52,3,month-to-month,bank_transfer,Fiber optic,1
CUST_001180,47,20,151.36,3074.55,6,month-to-month,bank_transfer,DSL,0
CUST_001181,65,4,114.83,187.06,3,one-year,credit_card,Fiber optic,1
CUST_001182,58,1,18.69,100.0,6,two-year,electronic_check,Fiber optic,1
CUST_001183,21,22,136.42,2886.27,5,month-to-month,credit_card,DSL,1
CUST_001184,30,34,152.24,5208.56,1,two-year,bank_transfer,Fiber optic,1
CUST_001185,59,17,27.27,359.93,3,one-year,bank_transfer,DSL,0
CUST_001186,30,6,95.86,489.61,3,one-year,electronic_check,Fiber optic,0
CUST_001187,41,26,66.78,1708.94,2,month-to-month,electronic_check,Fiber optic,1
CUST_001188,53,2,93.49,100.0,4,month-to-month,mailed_check,No,1
CUST_001189,30,13,36.18,422.75,2,month-to-month,electronic_check,DSL,0
CUST_001190,46,4,85.97,224.56,4,two-year,electronic_check,DSL,1
CUST_001191,24,4,136.12,361.17,4,two-year,bank_transfer,DSL,1
CUST_001192,35,5,98.26,593.07,1,one-year,credit_card,DSL,1
CUST_001193,49,11,15.19,100.0,4,month-to-month,electronic_check,DSL,1
CUST_001194,21,1,74.22,100.0,2,month-to-month,credit_card,DSL,0
CUST_001195,51,12,68.42,896.36,3,two-year,credit_card,Fiber optic,0
CUST_001196,44,17,128.04,2115.26,3,month-to-month,credit_card,No,1
CUST_001197,53,15,80.49,1124.76,2,two-year,mailed_check,DSL,0
CUST_001198,48,11,56.92,648.77,1,month-to-month,electronic_check,No,0
CUST_001199,65,43,46.82,2124.97,1,month-to-month,bank_transfer,Fiber optic,0
CUST_001200,46,3,103.01,192.1,5,two-year,electronic_check,No,1
CUST_001201,38,16,74.37,1174.92,4,month-to-month,credit_card,No,0
CUST_001202,46,1,111.57,100.0,2,month-to-month,bank_transfer,Fiber optic,1
CUST_001203,53,1,40.07,100.0,1,two-year,electronic_check,Fiber optic,1
CUST_001204,45,20,74.36,1490.55,1,one-year,credit_card,Fiber optic,0
CUST_001205,45,20,78.17,1477.91,3,one-year,electronic_check,Fiber optic,1
CUST_001206,34,50,140.18,6963.38,3,one-year,electronic_check,No,0
CUST_001207,35,19,144.45,2603.78,3,month-to-month,credit_card,DSL,0
CUST_001208,23,72,52.63,3797.01,5,month-to-month,bank_transfer,DSL,0
CUST_001209,71,1,72.53,178.1,4,month-to-month,electronic_check,Fiber optic,1
CUST_001210,26,2,50.42,100.0,3,month-to-month,mailed_check,Fiber optic,1
CUST_001211,34,1,63.14,100.0,1,month-to-month,electronic_check,Fiber optic,1
CUST_001212,34,4,85.67,392.95,7,one-year,electronic_check,DSL,1
CUST_001213,58,18,134.1,2535.07,3,month-to-month,electronic_check,Fiber optic,0
CUST_001214,40,24,154.62,3561.64,4,one-year,electronic_check,DSL,0
CUST_001215,63,1,78.18,100.0,4,month-to-month,electronic_check,No,1
CUST_001216,34,70,75.4,5306.09,4,month-to-month,bank_transfer,DSL,0
CUST_001217,49,44,145.84,6406.72,1,month-to-month,credit_card,Fiber optic,1
CUST_001218,32,8,131.4,803.55,4,two-year,credit_card,DSL,0
CUST_001219,77,1,37.99,100.0,3,month-to-month,mailed_check,DSL,1
CUST_001220,27,4,47.41,341.58,4,one-year,credit_card,DSL,0
CUST_001221,49,3,72.69,229.74,2,one-year,electronic_check,DSL,0
CUST_001222,54,3,54.02,100.0,5,month-to-month,electronic_check,Fiber optic,1
CUST_001223,51,17,48.83,778.83,3,month-to-month,electronic_check,DSL,0
CUST_001224,42,6,33.01,375.05,1,two-year,credit_card,Fiber optic,0
CUST_001225,43,10,84.39,934.89,4,month-to-month,electronic_check,DSL,0
CUST_001226,45,72,58.97,4309.81,6,month-to-month,credit_card,No,1
CUST_001227,42,27,24.51,697.28,1,one-year,bank_transfer,DSL,1
CUST_001228,59,71,47.34,3295.19,3,one-year,bank_transfer,DSL,0
CUST_001229,78,3,128.22,364.61,2,month-to-month,bank_transfer,Fiber optic,1
CUST_001230,36,11,127.35,1393.04,6,month-to-month,electronic_check,No,1
CUST_001231,24,19,41.99,852.72,1,month-to-month,electronic_check,No,0
CUST_001232,43,1,67.98,218.87,4,month-to-month,credit_card,No,1
CUST_001233,80,1,150.36,262.2,2,month-to-month,electronic_check,DSL,1
CUST_001234,32,26,49.0,1132.09,5,month-to-month,electronic_check,Fiber optic,0
CUST_001235,69,24,48.64,1189.79,2,month-to-month,credit_card,Fiber optic,1
CUST_001236,70,12,64.79,851.18,1,two-year,electronic_check,No,0
CUST_001237,36,16,56.68,968.79,2,one-year,bank_transfer,DSL,0
CUST_001238,53,12,83.16,935.01,5,two-year,electronic_check,No,0
CUST_001239,69,1,156.13,447.54,2,month-to-month,mailed_check,Fiber optic,1
CUST_001240,39,9,94.7,724.56,2,month-to-month,bank_transfer,Fiber optic,0
CUST_001241,41,4,79.28,208.81,3,month-to-month,electronic_check,Fiber optic,1
CUST_001242,36,2,137.93,299.23,4,two-year,credit_card,Fiber optic,1
CUST_001243,29,72,21.04,1726.52,2,month-to-month,credit_card,Fiber optic,0
CUST_001244,35,21,49.93,964.97,4,month-to-month,bank_transfer,DSL,0
CUST_001245,26,31,83.4,2558.68,4,month-to-month,credit_card,Fiber optic,1
CUST_001246,45,9,116.45,1155.8,3,month-to-month,credit_card,Fiber optic,0
CUST_001247,33,11,21.44,234.07,7,month-to-month,credit_card,Fiber optic,0
CUST_001248,48,6,80.98,452.41,1,month-to-month,electronic_check,DSL,1
CUST_001249,21,2,113.25,283.06,4,month-to-month,mailed_check,No,1
CUST_001250,49,4,123.77,522.31,5,one-year,electronic_check,Fiber optic,1
CUST_001251,57,38,93.97,3673.87,3,month-to-month,electronic_check,DSL,1
CUST_001252,18,27,59.52,1736.25,1,one-year,electronic_check,Fiber optic,0
CUST_001253,50,19,43.66,860.33,5,month-to-month,mailed_check,DSL,1
CUST_001254,63,15,91.34,1399.32,4,month-to-month,credit_card,DSL,1
CUST_001255,26,61,21.41,1327.12,1,month-to-month,bank_transfer,Fiber optic,0
CUST_001256,70,1,145.62,194.53,1,month-to-month,bank_transfer,Fiber optic,1
CUST_001257,51,7,95.02,670.64,3,month-to-month,bank_transfer,DSL,0
CUST_001258,34,10,51.83,518.2,4,month-to-month,credit_card,DSL,0
CUST_001259,44,36,117.82,4361.28,4,one-year,electronic_check,No,0
CUST_001260,53,72,104.39,7667.84,1,month-to-month,electronic_check,DSL,1
CUST_001261,46,6,61.63,219.0,2,month-to-month,credit_card,DSL,1
CUST_001262,53,49,122.19,5988.22,1,month-to-month,credit_card,No,0
CUST_001263,31,42,121.25,5023.78,1,month-to-month,credit_card,DSL,0
CUST_001264,47,6,112.92,646.41,1,month-to-month,credit_card,Fiber optic,1
CUST_001265,23,12,15.0,220.25,4,two-year,bank_transfer,DSL,0
CUST_001266,43,12,92.05,1171.53,3,month-to-month,electronic_check,Fiber optic,0
CUST_001267,31,72,119.86,8618.75,1,month-to-month,electronic_check,DSL,1
CUST_001268,33,4,48.64,100.0,5,one-year,bank_transfer,No,0
CUST_001269,63,38,63.3,2309.0,5,one-year,electronic_check,Fiber optic,0
CUST_001270,61,9,133.88,1294.6,3,two-year,bank_transfer,Fiber optic,1
CUST_001271,54,31,38.6,922.56,7,two-year,credit_card,No,0
CUST_001272,28,13,111.26,1565.11,1,one-year,mailed_check,No,0
CUST_001273,40,20,69.23,1436.79,3,two-year,bank_transfer,DSL,0
CUST_001274,63,42,83.26,3628.54,5,month-to-month,credit_card,Fiber optic,1
CUST_001275,47,39,37.4,1438.91,2,one-year,bank_transfer,DSL,0
CUST_001276,79,48,139.87,6507.82,2,two-year,electronic_check,Fiber optic,1
CUST_001277,50,1,69.9,112.94,2,one-year,credit_card,DSL,1
CUST_001278,47,28,108.77,3173.07,5,two-year,bank_transfer,Fiber optic,0
CUST_001279,40,3,93.74,373.68,2,month-to-month,bank_transfer,DSL,1
CUST_001280,47,12,100.59,1140.76,1,month-to-month,credit_card,Fiber optic,0
CUST_001281,42,19,128.72,2454.34,3,two-year,electronic_check,Fiber optic,1
CUST_001282,55,12,97.3,1114.32,3,month-to-month,bank_transfer,DSL,1
CUST_001283,59,17,79.33,1266.66,1,one-year,electronic_check,Fiber optic,1
CUST_001284,33,72,157.31,11421.77,5,month-to-month,bank_transfer,No,1
CUST_001285,25,3,101.41,184.47,2,one-year,bank_transfer,Fiber optic,1
CUST_001286,18,27,48.12,1209.8,4,two-year,credit_card,Fiber optic,0
CUST_001287,52,12,40.06,370.3,5,month-to-month,electronic_check,No,0
CUST_001288,28,3,127.11,232.3,4,month-to-month,electronic_check,Fiber optic,1
CUST_001289,18,4,43.77,189.71,5,month-to-month,mailed_check,DSL,1
CUST_001290,50,71,135.96,9769.62,4,two-year,bank_transfer,Fiber optic,1
CUST_001291,80,50,98.4,4901.75,4,one-year,credit_card,DSL,1
CUST_001292,44,57,49.16,2651.6,2,month-to-month,credit_card,Fiber optic,0
CUST_001293,57,72,109.47,7965.9,6,month-to-month,bank_transfer,No,1
CUST_001294,46,5,36.78,352.48,1,two-year,credit_card,DSL,1
CUST_001295,43,10,73.23,667.67,1,two-year,bank_transfer,Fiber optic,0
CUST_001296,58,26,90.15,2295.98,1,month-to-month,electronic_check,Fiber optic,0
CUST_001297,40,15,82.68,1291.78,2,month-to-month,bank_transfer,DSL,0
CUST_001298,49,13,123.88,1772.69,1,one-year,bank_transfer,Fiber optic,0
CUST_001299,49,10,122.23,1170.33,2,month-to-month,electronic_check,Fiber optic,1
CUST_001300,34,21,132.65,2652.45,8,two-year,bank_transfer,DSL,1
CUST_001301,59,20,33.68,736.73,5,month-to-month,credit_card,Fiber optic,1
CUST_001302,42,4,53.13,292.45,2,one-year,electronic_check,DSL,0
CUST_001303,33,15,101.58,1524.29,1,month-to-month,electronic_check,No,1
CUST_001304,53,19,145.65,2711.46,2,two-year,bank_transfer,DSL,0
CUST_001305,31,20,129.01,2679.72,5,month-to-month,mailed_check,Fiber optic,1
CUST_001306,45,5,139.13,748.45,5,month-to-month,bank_transfer,DSL,1
CUST_001307,44,32,53.37,1630.95,2,month-to-month,bank_transfer,DSL,1
CUST_001308,61,1,82.67,100.0,4,two-year,electronic_check,Fiber optic,1
CUST_001309,52,10,86.05,725.3,1,month-to-month,electronic_check,Fiber optic,0
CUST_001310,44,36,32.1,1224.11,1,month-to-month,electronic_check,No,1
CUST_001311,57,19,52.32,967.77,1,month-to-month,mailed_check,Fiber optic,0
CUST_001312,65,7,136.52,912.1,5,month-to-month,mailed_check,No,1
CUST_001313,53,28,42.21,1178.64,2,month-to-month,electronic_check,No,0
CUST_001314,45,20,65.84,1320.74,4,month-to-month,bank_transfer,Fiber optic,1
CUST_001315,25,38,33.47,1361.43,4,one-year,credit_card,Fiber optic,1
CUST_001316,29,31,127.15,4000.65,5,one-year,electronic_check,Fiber optic,0
CUST_001317,40,22,101.44,2216.01,4,two-year,credit_card,DSL,0
CUST_001318,35,16,119.89,1994.66,3,two-year,bank_transfer,No,0
CUST_001319,42,3,138.8,456.48,3,month-to-month,electronic_check,Fiber optic,1
CUST_001320,45,7,92.42,604.27,3,one-year,mailed_check,Fiber optic,0
CUST_001321,52,13,87.16,1120.55,5,month-to-month,electronic_check,DSL,1
CUST_001322,43,21,32.88,675.7,4,month-to-month,electronic_check,Fiber optic,0
CUST_001323,52,17,59.55,1062.8,3,month-to-month,electronic_check,DSL,0
CUST_001324,45,8,138.48,1071.1,2,month-to-month,bank_transfer,Fiber optic,1
CUST_001325,18,1,111.04,100.0,4,month-to-month,credit_card,Fiber optic,1
CUST_001326,30,16,59.68,1151.74,5,month-to-month,bank_transfer,DSL,0
CUST_001327,42,8,74.03,686.19,1,one-year,credit_card,No,1
CUST_001328,26,31,93.32,2816.85,5,month-to-month,credit_card,Fiber optic,1
CUST_001329,53,1,29.96,100.0,5,one-year,bank_transfer,No,0
CUST_001330,67,21,69.86,1478.94,2,month-to-month,credit_card,DSL,0
CUST_001331,63,68,43.78,3016.29,2,month-to-month,bank_transfer,Fiber optic,0
CUST_001332,41,4,50.59,216.07,2,month-to-month,electronic_check,Fiber optic,1
CUST_001333,67,15,123.47,1970.98,2,month-to-month,bank_transfer,Fiber optic,1
CUST_001334,47,2,54.6,143.75,4,month-to-month,bank_transfer,DSL,1
CUST_001335,39,23,54.75,1253.04,3,one-year,mailed_check,DSL,0
CUST_001336,35,19,85.13,1721.77,1,one-year,electronic_check,No,1
CUST_001337,40,12,158.6,1926.56,5,month-to-month,bank_transfer,Fiber optic,0
CUST_001338,39,17,53.01,913.31,2,month-to-month,credit_card,No,0
CUST_001339,47,54,32.91,1808.36,3,two-year,credit_card,DSL,0
CUST_001340,47,5,69.49,338.11,1,month-to-month,electronic_check,No,1
CUST_001341,45,1,112.32,113.24,1,month-to-month,electronic_check,Fiber optic,1
CUST_001342,51,47,94.31,4373.97,3,month-to-month,bank_transfer,Fiber optic,0
CUST_001343,62,20,144.06,2806.1,2,one-year,bank_transfer,DSL,0
CUST_001344,59,53,151.59,7934.24,2,one-year,credit_card,No,0
CUST_001345,22,21,109.71,2164.74,3,one-year,bank_transfer,Fiber optic,0
CUST_001346,18,39,82.64,3135.13,2,month-to-month,electronic_check,Fiber optic,1
CUST_001347,59,13,85.33,1091.89,3,month-to-month,bank_transfer,DSL,1
CUST_001348,24,33,21.15,708.18,5,month-to-month,mailed_check,Fiber optic,1
CUST_001349,41,58,160.2,9264.34,3,one-year,bank_transfer,No,0
CUST_001350,27,20,52.55,815.38,5,two-year,credit_card,DSL,1
CUST_001351,18,4,29.99,277.42,4,month-to-month,bank_transfer,Fiber optic,1
CUST_001352,53,7,112.02,892.75,4,month-to-month,credit_card,DSL,0
CUST_001353,56,5,43.42,261.68,4,month-to-month,bank_transfer,No,1
CUST_001354,36,6,86.62,710.44,2,month-to-month,credit_card,No,1
CUST_001355,18,8,82.88,565.31,2,month-to-month,bank_transfer,DSL,0
CUST_001356,36,19,68.79,1495.68,5,month-to-month,electronic_check,DSL,1
CUST_001357,50,21,133.61,2709.38,5,two-year,credit_card,Fiber optic,0
CUST_001358,22,13,47.44,640.6,1,month-to-month,credit_card,DSL,1
CUST_001359,47,22,74.87,1519.74,3,month-to-month,bank_transfer,Fiber optic,0
CUST_001360,44,2,95.38,192.23,8,month-to-month,bank_transfer,DSL,1
CUST_001361,53,2,127.4,293.42,3,month-to-month,mailed_check,Fiber optic,1
CUST_001362,46,4,140.11,544.97,6,month-to-month,bank_transfer,DSL,1
CUST_001363,30,17,49.1,906.04,1,one-year,electronic_check,DSL,1
CUST_001364,62,5,116.36,591.69,3,month-to-month,bank_transfer,DSL,1
CUST_001365,42,7,38.4,216.55,2,two-year,electronic_check,Fiber optic,0
CUST_001366,44,12,144.0,1671.27,1,month-to-month,bank_transfer,Fiber optic,1
CUST_001367,31,40,63.11,2605.68,2,month-to-month,mailed_check,DSL,0
CUST_001368,38,1,115.41,100.0,3,month-to-month,electronic_check,Fiber optic,1
CUST_001369,31,25,21.46,628.0,4,one-year,bank_transfer,No,0
CUST_001370,42,26,41.48,1200.88,2,month-to-month,bank_transfer,DSL,0
CUST_001371,70,38,83.36,3000.7,2,month-to-month,credit_card,Fiber optic,1
CUST_001372,24,64,124.89,8105.99,3,month-to-month,electronic_check,Fiber optic,1
CUST_001373,20,1,84.89,290.93,5,two-year,credit_card,DSL,0
CUST_001374,67,4,154.97,645.09,3,month-to-month,mailed_check,DSL,1
CUST_001375,41,52,91.73,4829.72,3,month-to-month,electronic_check,Fiber optic,1
CUST_001376,34,14,77.02,1181.93,2,month-to-month,credit_card,Fiber optic,1
CUST_001377,60,19,44.41,816.16,1,month-to-month,electronic_check,DSL,1
CUST_001378,35,26,132.47,3462.46,3,month-to-month,electronic_check,No,1
CUST_001379,72,27,73.36,1849.34,4,month-to-month,bank_transfer,Fiber optic,0
CUST_001380,55,64,140.86,9028.99,2,one-year,electronic_check,DSL,0
CUST_001381,37,72,135.3,9791.26,1,month-to-month,mailed_check,DSL,1
CUST_001382,77,30,155.64,4720.86,5,one-year,credit_card,DSL,0
CUST_001383,35,8,74.63,703.61,2,one-year,credit_card,Fiber optic,1
CUST_001384,56,50,110.89,5466.82,2,month-to-month,electronic_check,Fiber optic,0
CUST_001385,49,1,131.35,100.0,5,one-year,mailed_check,Fiber optic,0
CUST_001386,64,6,50.65,493.46,1,one-year,electronic_check,Fiber optic,0
CUST_001387,68,54,103.82,5591.34,3,one-year,credit_card,DSL,0
CUST_001388,45,7,28.14,216.95,6,one-year,credit_card,Fiber optic,0
CUST_001389,33,5,74.34,364.98,4,one-year,credit_card,DSL,0
CUST_001390,51,3,50.46,100.0,6,month-to-month,bank_transfer,DSL,1
CUST_001391,34,47,41.2,2098.84,1,one-year,bank_transfer,Fiber optic,0
CUST_001392,75,16,75.2,1150.38,3,month-to-month,electronic_check,DSL,0
CUST_001393,47,26,74.7,1829.46,5,one-year,credit_card,Fiber optic,0
CUST_001394,39,6,100.08,555.43,3,month-to-month,bank_transfer,No,0
CUST_001395,47,34,27.3,727.92,4,two-year,credit_card,Fiber optic,0
CUST_001396,24,34,87.26,2901.76,1,month-to-month,electronic_check,DSL,1
CUST_001397,30,8,36.79,197.49,7,one-year,electronic_check,DSL,1
CUST_001398,63,12,117.45,1471.1,2,one-year,electronic_check,DSL,1
CUST_001399,35,5,116.01,512.73,4,two-year,electronic_check,Fiber optic,1
CUST_001400,29,72,80.16,5860.07,4,one-year,credit_card,Fiber optic,0
CUST_001401,53,24,120.58,3033.66,1,month-to-month,credit_card,Fiber optic,0
